Frame,Exercise,Body Part,X,Y,Z
1,pushups,15,0.5291334390640259,0.8056207895278931,-0.46107253432273865
1,pushups,16,0.4283270239830017,0.7364915609359741,-0.06680767238140106
1,pushups,17,0.5101332068443298,0.839047908782959,-0.5245060324668884
1,pushups,18,0.4004594087600708,0.760612964630127,-0.07739382982254028
1,pushups,19,0.4987413287162781,0.8311406373977661,-0.5103771686553955
1,pushups,20,0.4054349660873413,0.7637273669242859,-0.1310533583164215
1,pushups,21,0.5045062303543091,0.819633960723877,-0.4589313268661499
1,pushups,22,0.41901203989982605,0.7590336799621582,-0.09129317104816437
1,pushups,23,0.6901910901069641,0.38589853048324585,-0.10298468172550201
1,pushups,24,0.6493353247642517,0.4000168740749359,0.10269287973642349
1,pushups,25,0.7954022884368896,0.5194887518882751,0.09598181396722794
1,pushups,26,0.7635514736175537,0.49573251605033875,0.30401161313056946
1,pushups,27,0.9147436022758484,0.5832638144493103,0.302742063999176
1,pushups,28,0.8503293991088867,0.5226666927337646,0.5230619311332703
1,pushups,29,0.9447463750839233,0.5789162516593933,0.3180813193321228
1,pushups,30,0.8742964267730713,0.5116724967956543,0.547525942325592
1,pushups,31,0.8946916460990906,0.6943882703781128,0.256217360496521
1,pushups,32,0.8523814678192139,0.6452744603157043,0.5385786294937134
2,pushups,0,0.38409224152565,0.4020526111125946,-0.31578975915908813
2,pushups,1,0.3719482123851776,0.37794485688209534,-0.3452894985675812
2,pushups,2,0.3729831576347351,0.37228137254714966,-0.34532251954078674
2,pushups,3,0.374085009098053,0.366278737783432,-0.3453878164291382
2,pushups,4,0.36953675746917725,0.38034215569496155,-0.3063446879386902
2,pushups,5,0.36879074573516846,0.3762767016887665,-0.3064967691898346
2,pushups,6,0.3679034411907196,0.3713458180427551,-0.30663400888442993
2,pushups,7,0.38809990882873535,0.32088571786880493,-0.39938053488731384
2,pushups,8,0.3801974356174469,0.3252291679382324,-0.22731426358222961
2,pushups,9,0.4022502303123474,0.3845736086368561,-0.328163206577301
2,pushups,10,0.39970314502716064,0.3892176151275635,-0.27782949805259705
2,pushups,11,0.5009706020355225,0.31768637895584106,-0.42793628573417664
2,pushups,12,0.43717554211616516,0.32461896538734436,-0.0949663445353508
2,pushups,13,0.5322870016098022,0.5686081647872925,-0.4541865885257721
2,pushups,14,0.44363898038864136,0.5272530913352966,-0.007455176208168268
2,pushups,15,0.5299381613731384,0.8055972456932068,-0.47250646352767944
2,pushups,16,0.42837581038475037,0.7373982071876526,-0.06013857200741768
2,pushups,17,0.510942280292511,0.8385563492774963,-0.5383712649345398
2,pushups,18,0.40044888854026794,0.760782778263092,-0.07117722183465958
2,pushups,19,0.49891170859336853,0.8310585618019104,-0.5236949920654297
2,pushups,20,0.40560591220855713,0.7639451622962952,-0.12529298663139343
2,pushups,21,0.5046321153640747,0.8196519017219543,-0.47020721435546875
2,pushups,22,0.41917726397514343,0.7595718502998352,-0.08498317748308182
2,pushups,23,0.6904599070549011,0.38874348998069763,-0.10212597995996475
2,pushups,24,0.6492567658424377,0.40030166506767273,0.10183050483465195
2,pushups,25,0.794715940952301,0.5194314122200012,0.10399211198091507
2,pushups,26,0.7606709003448486,0.49853235483169556,0.3134712278842926
2,pushups,27,0.9143074750900269,0.5825565457344055,0.3133769929409027
2,pushups,28,0.8477168083190918,0.5224729776382446,0.5452796816825867
2,pushups,29,0.9440140724182129,0.5781506299972534,0.3295939266681671
2,pushups,30,0.8715299963951111,0.5110745429992676,0.5710540413856506
2,pushups,31,0.8942558169364929,0.6941183805465698,0.2714362144470215
2,pushups,32,0.8507418036460876,0.6466736793518066,0.5607215762138367
3,pushups,0,0.38253310322761536,0.4030427634716034,-0.3110617697238922
3,pushups,1,0.3703935742378235,0.37858861684799194,-0.3403378129005432
3,pushups,2,0.37145185470581055,0.3728552758693695,-0.34036606550216675
3,pushups,3,0.3725699186325073,0.3667980432510376,-0.3404281735420227
3,pushups,4,0.36793413758277893,0.3808819055557251,-0.30199912190437317
3,pushups,5,0.36716198921203613,0.376691609621048,-0.3021470904350281
3,pushups,6,0.3662489056587219,0.3716330826282501,-0.30228331685066223
3,pushups,7,0.38682255148887634,0.32135695219039917,-0.39424845576286316
3,pushups,8,0.3786483407020569,0.32629185914993286,-0.224710613489151
3,pushups,9,0.4005132019519806,0.3849412500858307,-0.32349154353141785
3,pushups,10,0.39797019958496094,0.38950014114379883,-0.27392616868019104
3,pushups,11,0.5000640153884888,0.31685832142829895,-0.4228411018848419
3,pushups,12,0.43545129895210266,0.324609637260437,-0.09352152049541473
3,pushups,13,0.5328206419944763,0.5686935186386108,-0.44720157980918884
3,pushups,14,0.44367966055870056,0.5257901549339294,-0.0031327165197581053
3,pushups,15,0.5301379561424255,0.8055914640426636,-0.46410220861434937
3,pushups,16,0.4284156858921051,0.7377477288246155,-0.05173536762595177
3,pushups,17,0.5112414956092834,0.8384665846824646,-0.5282072424888611
3,pushups,18,0.400582492351532,0.7608016133308411,-0.0619477741420269
3,pushups,19,0.49893420934677124,0.8310981392860413,-0.5143670439720154
3,pushups,20,0.405961275100708,0.7640905976295471,-0.11518998444080353
3,pushups,21,0.5046383142471313,0.8198747038841248,-0.4618781507015228
3,pushups,22,0.4194238781929016,0.7600111365318298,-0.07605413347482681
3,pushups,23,0.6904970407485962,0.3893124461174011,-0.1000141054391861
3,pushups,24,0.6491787433624268,0.40212321281433105,0.09971945732831955
3,pushups,25,0.7944627404212952,0.5175573229789734,0.10358192026615143
3,pushups,26,0.7600888013839722,0.49993911385536194,0.30471134185791016
3,pushups,27,0.9137744903564453,0.5813077688217163,0.30986541509628296
3,pushups,28,0.8460093140602112,0.5225825905799866,0.5277233123779297
3,pushups,29,0.9416189193725586,0.5765741467475891,0.3255636394023895
3,pushups,30,0.8693794012069702,0.5110147595405579,0.552548348903656
3,pushups,31,0.8941707611083984,0.6940865516662598,0.26975521445274353
3,pushups,32,0.8496405482292175,0.649941086769104,0.5440009236335754
4,pushups,0,0.38185229897499084,0.4029587209224701,-0.31168192625045776
4,pushups,1,0.3697270452976227,0.3785039186477661,-0.3405039608478546
4,pushups,2,0.3708086907863617,0.372718870639801,-0.3405296504497528
4,pushups,3,0.37193942070007324,0.36664190888404846,-0.3405892550945282
4,pushups,4,0.36719897389411926,0.3808259963989258,-0.3027065098285675
4,pushups,5,0.36640846729278564,0.37661153078079224,-0.30285632610321045
4,pushups,6,0.36548420786857605,0.3715222477912903,-0.3029932379722595
4,pushups,7,0.38615524768829346,0.32114583253860474,-0.3925720453262329
4,pushups,8,0.3777201473712921,0.3262631893157959,-0.22548332810401917
4,pushups,9,0.39980629086494446,0.3848254978656769,-0.3235444128513336
4,pushups,10,0.3972133994102478,0.38941478729248047,-0.2746497094631195
4,pushups,11,0.4995061755180359,0.3142412602901459,-0.42025884985923767
4,pushups,12,0.4343390166759491,0.3246241807937622,-0.0936671793460846
4,pushups,13,0.5339296460151672,0.5686579942703247,-0.44590476155281067
4,pushups,14,0.44377651810646057,0.5241080522537231,-0.005498806480318308
4,pushups,15,0.5305523872375488,0.8049966096878052,-0.46393242478370667
4,pushups,16,0.4286537766456604,0.7377336025238037,-0.05707880109548569
4,pushups,17,0.5120458006858826,0.8379841446876526,-0.5282573699951172
4,pushups,18,0.4014609754085541,0.7607980966567993,-0.06805122643709183
4,pushups,19,0.4993128776550293,0.8310011029243469,-0.5144079923629761
4,pushups,20,0.4070706069469452,0.7641465663909912,-0.12124905735254288
4,pushups,21,0.5049183368682861,0.8197956085205078,-0.4618728458881378
4,pushups,22,0.42030829191207886,0.760150134563446,-0.08144500106573105
4,pushups,23,0.6904404759407043,0.3892223536968231,-0.09894721955060959
4,pushups,24,0.6485537886619568,0.4025031328201294,0.09864193946123123
4,pushups,25,0.7942976355552673,0.5158114433288574,0.10417444258928299
4,pushups,26,0.7591289281845093,0.49926596879959106,0.3034490644931793
4,pushups,27,0.9129807949066162,0.5794017314910889,0.3091830611228943
4,pushups,28,0.8442332744598389,0.5213179588317871,0.5264631509780884
4,pushups,29,0.9395284056663513,0.5741593241691589,0.3247945308685303
4,pushups,30,0.8679327368736267,0.5095718502998352,0.5512285828590393
4,pushups,31,0.8939734697341919,0.6934995651245117,0.2680051624774933
4,pushups,32,0.8485404253005981,0.6488154530525208,0.5415346026420593
5,pushups,0,0.38132208585739136,0.4029233455657959,-0.30931439995765686
5,pushups,1,0.3691559433937073,0.3784894049167633,-0.3378507196903229
5,pushups,2,0.3702629804611206,0.37267181277275085,-0.3378748595714569
5,pushups,3,0.3714112341403961,0.3665703535079956,-0.33793431520462036
5,pushups,4,0.36656653881073,0.38081926107406616,-0.3006189465522766
5,pushups,5,0.36576810479164124,0.37660446763038635,-0.30076730251312256
5,pushups,6,0.36484387516975403,0.37150731682777405,-0.30090153217315674
5,pushups,7,0.3855615258216858,0.3209885060787201,-0.3890882432460785
5,pushups,8,0.37692901492118835,0.3262317180633545,-0.22442495822906494
5,pushups,9,0.39930108189582825,0.38477450609207153,-0.320872038602829
5,pushups,10,0.39664125442504883,0.3894009292125702,-0.2727015018463135
5,pushups,11,0.49882620573043823,0.31171900033950806,-0.4155570864677429
5,pushups,12,0.43327486515045166,0.3245861530303955,-0.09379209578037262
5,pushups,13,0.5347652435302734,0.568638026714325,-0.4406905472278595
5,pushups,14,0.44380542635917664,0.5227819681167603,-0.00679643452167511
5,pushups,15,0.5307040810585022,0.8045886754989624,-0.457915335893631
5,pushups,16,0.4287838935852051,0.7372837662696838,-0.05763116106390953
5,pushups,17,0.512336015701294,0.837673008441925,-0.5214595794677734
5,pushups,18,0.4018767476081848,0.7606456875801086,-0.06888237595558167
5,pushups,19,0.4993763566017151,0.8309646844863892,-0.5078305602073669
5,pushups,20,0.40757378935813904,0.7641448378562927,-0.12151844054460526
5,pushups,21,0.5049565434455872,0.8197787404060364,-0.45586827397346497
5,pushups,22,0.4206981360912323,0.7601521015167236,-0.0817379504442215
5,pushups,23,0.6902557611465454,0.3892214894294739,-0.0974898487329483
5,pushups,24,0.6482383012771606,0.4033244550228119,0.09718151390552521
5,pushups,25,0.7942422032356262,0.5145704746246338,0.10431426763534546
5,pushups,26,0.7586901187896729,0.4988480508327484,0.29863008856773376
5,pushups,27,0.9123340845108032,0.5780972242355347,0.3069230914115906
5,pushups,28,0.8439189791679382,0.5209077596664429,0.518086314201355
5,pushups,29,0.9381996393203735,0.5721938610076904,0.32232192158699036
5,pushups,30,0.8678280115127563,0.5090725421905518,0.5424802303314209
5,pushups,31,0.8938626646995544,0.6930833458900452,0.2678337097167969
5,pushups,32,0.8482767939567566,0.6483489274978638,0.5322131514549255
6,pushups,0,0.3806452751159668,0.40287262201309204,-0.30448830127716064
6,pushups,1,0.36841827630996704,0.3783925771713257,-0.3327617347240448
6,pushups,2,0.36951884627342224,0.3725352883338928,-0.33278799057006836
6,pushups,3,0.3706524968147278,0.3664073050022125,-0.3328499495983124
6,pushups,4,0.36577966809272766,0.3807826638221741,-0.29631251096725464
6,pushups,5,0.36494141817092896,0.3765760660171509,-0.29645785689353943
6,pushups,6,0.36398351192474365,0.37148550152778625,-0.2965882420539856
6,pushups,7,0.3847914934158325,0.32088378071784973,-0.38329946994781494
6,pushups,8,0.3759923577308655,0.3262537717819214,-0.22193767130374908
6,pushups,9,0.3986835777759552,0.38464057445526123,-0.3158089816570282
6,pushups,10,0.3959306478500366,0.3893585801124573,-0.26861071586608887
6,pushups,11,0.4978827238082886,0.31037041544914246,-0.40864986181259155
6,pushups,12,0.4319505989551544,0.3244733214378357,-0.0939345732331276
6,pushups,13,0.5351711511611938,0.5681594610214233,-0.4326182007789612
6,pushups,14,0.4437990188598633,0.5215758681297302,-0.007637078873813152
6,pushups,15,0.5307823419570923,0.8037370443344116,-0.4478541314601898
6,pushups,16,0.4288276433944702,0.7366478443145752,-0.05698559060692787
6,pushups,17,0.5125816464424133,0.8368631601333618,-0.5100707411766052
6,pushups,18,0.40204206109046936,0.7603100538253784,-0.06807594746351242
6,pushups,19,0.4994685649871826,0.8306090235710144,-0.49679693579673767
6,pushups,20,0.4078056216239929,0.7640422582626343,-0.12021075189113617
6,pushups,21,0.5049991607666016,0.8194951415061951,-0.4458731710910797
6,pushups,22,0.4208434224128723,0.760111391544342,-0.08079718053340912
6,pushups,23,0.6900126338005066,0.3898039162158966,-0.09568415582180023
6,pushups,24,0.6478543281555176,0.4043427109718323,0.09538505971431732
6,pushups,25,0.7940305471420288,0.5140732526779175,0.10415574163198471
6,pushups,26,0.7573713064193726,0.49862000346183777,0.2910652458667755
6,pushups,27,0.9120036363601685,0.5768581032752991,0.2964646518230438
6,pushups,28,0.8420429229736328,0.5204254984855652,0.5033170580863953
6,pushups,29,0.9378796219825745,0.5709426403045654,0.3110520839691162
6,pushups,30,0.8665242791175842,0.5086257457733154,0.5269535183906555
6,pushups,31,0.893744170665741,0.6917308568954468,0.25597164034843445
6,pushups,32,0.8476752042770386,0.6479467749595642,0.5181214809417725
7,pushups,0,0.38003841042518616,0.40287578105926514,-0.2997562289237976
7,pushups,1,0.36777642369270325,0.37838053703308105,-0.3278384804725647
7,pushups,2,0.3688955307006836,0.3724943995475769,-0.32786330580711365
7,pushups,3,0.3700425624847412,0.3663318157196045,-0.3279263377189636
7,pushups,4,0.3650699555873871,0.38078275322914124,-0.29176974296569824
7,pushups,5,0.3641988933086395,0.3765923082828522,-0.2919100821018219
7,pushups,6,0.3632155954837799,0.371516615152359,-0.2920342981815338
7,pushups,7,0.38413694500923157,0.32087022066116333,-0.37819913029670715
7,pushups,8,0.37533804774284363,0.326397180557251,-0.21862024068832397
7,pushups,9,0.3981875479221344,0.3845886290073395,-0.31104975938796997
7,pushups,10,0.39537686109542847,0.3893575668334961,-0.26434072852134705
7,pushups,11,0.49717748165130615,0.3097582757472992,-0.4030725061893463
7,pushups,12,0.43164730072021484,0.324155330657959,-0.09392114728689194
7,pushups,13,0.5352685451507568,0.5664926767349243,-0.4268222451210022
7,pushups,14,0.44379112124443054,0.5201773047447205,-0.0064659155905246735
7,pushups,15,0.5309823751449585,0.8028375506401062,-0.4422374963760376
7,pushups,16,0.4288301169872284,0.7355254292488098,-0.051373109221458435
7,pushups,17,0.5129677057266235,0.8359313011169434,-0.5037622451782227
7,pushups,18,0.4021078944206238,0.7595101594924927,-0.06242246925830841
7,pushups,19,0.49983635544776917,0.8298439383506775,-0.49075058102607727
7,pushups,20,0.4078342318534851,0.7635670900344849,-0.1139909029006958
7,pushups,21,0.5053237676620483,0.8187251687049866,-0.4402199983596802
7,pushups,22,0.42084163427352905,0.7596806883811951,-0.07485827058553696
7,pushups,23,0.6896923184394836,0.3910565972328186,-0.09422050416469574
7,pushups,24,0.6474883556365967,0.40542393922805786,0.09392257779836655
7,pushups,25,0.7937093377113342,0.5140953660011292,0.10379529744386673
7,pushups,26,0.7571837306022644,0.49845102429389954,0.28753548860549927
7,pushups,27,0.9117544889450073,0.5760263204574585,0.29417386651039124
7,pushups,28,0.8420962691307068,0.5201666951179504,0.49843254685401917
7,pushups,29,0.9374830722808838,0.5698667764663696,0.30877652764320374
7,pushups,30,0.8664562702178955,0.5083871483802795,0.5219842195510864
7,pushups,31,0.8934990763664246,0.6911413669586182,0.25297775864601135
7,pushups,32,0.8476412296295166,0.647770345211029,0.5123008489608765
8,pushups,0,0.37945836782455444,0.4029606878757477,-0.2967434823513031
8,pushups,1,0.3671053349971771,0.3783659040927887,-0.325186550617218
8,pushups,2,0.3681979179382324,0.37247979640960693,-0.32521674036979675
8,pushups,3,0.36931002140045166,0.3663177490234375,-0.32528117299079895
8,pushups,4,0.36445167660713196,0.38078805804252625,-0.288441002368927
8,pushups,5,0.3635886013507843,0.37660324573516846,-0.28858160972595215
8,pushups,6,0.36260583996772766,0.3715309202671051,-0.28870832920074463
8,pushups,7,0.38337570428848267,0.32086998224258423,-0.3773253560066223
8,pushups,8,0.37486425042152405,0.32647472620010376,-0.21495923399925232
8,pushups,9,0.3976438045501709,0.3845667243003845,-0.3087194263935089
8,pushups,10,0.394925981760025,0.3893509805202484,-0.2611840069293976
8,pushups,11,0.4965003430843353,0.30972787737846375,-0.40479016304016113
8,pushups,12,0.4318855106830597,0.3240801692008972,-0.09083610028028488
8,pushups,13,0.5359125733375549,0.5664737224578857,-0.4286309480667114
8,pushups,14,0.4438590109348297,0.5200459361076355,-0.000900233571883291
8,pushups,15,0.5311247706413269,0.802815318107605,-0.4448656737804413
8,pushups,16,0.4288734793663025,0.734517514705658,-0.04240306094288826
8,pushups,17,0.5129942297935486,0.8355627655982971,-0.5067488551139832
8,pushups,18,0.40227916836738586,0.7589611411094666,-0.05251840129494667
8,pushups,19,0.4999920129776001,0.8293561935424805,-0.49374887347221375
8,pushups,20,0.4079314172267914,0.7632551789283752,-0.10417548567056656
8,pushups,21,0.5055124759674072,0.8182531595230103,-0.4428357481956482
8,pushups,22,0.42088040709495544,0.7593663930892944,-0.06596594303846359
8,pushups,23,0.6896079778671265,0.39138370752334595,-0.09429293870925903
8,pushups,24,0.6475366353988647,0.4062038064002991,0.09400854259729385
8,pushups,25,0.7935394048690796,0.5141088366508484,0.10304316133260727
8,pushups,26,0.757366418838501,0.4987226128578186,0.28891634941101074
8,pushups,27,0.911650538444519,0.5743157267570496,0.292170912027359
8,pushups,28,0.8423088192939758,0.5200846791267395,0.5019462704658508
8,pushups,29,0.9373947381973267,0.5678825974464417,0.3068692982196808
8,pushups,30,0.866780698299408,0.5082254409790039,0.5258681178092957
8,pushups,31,0.8935578465461731,0.6904221177101135,0.2511647939682007
8,pushups,32,0.8476927876472473,0.6475117802619934,0.5179198980331421
9,pushups,0,0.37850236892700195,0.4030623733997345,-0.2825874090194702
9,pushups,1,0.3662203848361969,0.37835240364074707,-0.31006482243537903
9,pushups,2,0.3673228621482849,0.3724680542945862,-0.3100939095020294
9,pushups,3,0.3684351146221161,0.3663070797920227,-0.3101571202278137
9,pushups,4,0.36358556151390076,0.3807843029499054,-0.2744462192058563
9,pushups,5,0.36273300647735596,0.3766007423400879,-0.27457910776138306
9,pushups,6,0.36175110936164856,0.3715231120586395,-0.274699866771698
9,pushups,7,0.3825654983520508,0.3208567798137665,-0.36061277985572815
9,pushups,8,0.37416836619377136,0.32645973563194275,-0.20338912308216095
9,pushups,9,0.3969004452228546,0.3845263719558716,-0.29430821537971497
9,pushups,10,0.39420896768569946,0.38934266567230225,-0.24822011590003967
9,pushups,11,0.4959031343460083,0.3097790777683258,-0.38805845379829407
9,pushups,12,0.4320535659790039,0.3240804672241211,-0.08493687957525253
9,pushups,13,0.5368680357933044,0.5667168498039246,-0.4073140025138855
9,pushups,14,0.4440808594226837,0.5200160145759583,0.002375130308791995
9,pushups,15,0.5315211415290833,0.8027241230010986,-0.4177265167236328
9,pushups,16,0.42916473746299744,0.7330674529075623,-0.0356370210647583
9,pushups,17,0.5130656361579895,0.8350432515144348,-0.47724753618240356
9,pushups,18,0.40270352363586426,0.7581420540809631,-0.04527771472930908
9,pushups,19,0.5002809762954712,0.8286489844322205,-0.4643765985965729
9,pushups,20,0.408233642578125,0.7627655267715454,-0.09627306461334229
9,pushups,21,0.5058346390724182,0.8176113367080688,-0.4157427251338959
9,pushups,22,0.4211738407611847,0.7588790059089661,-0.058819860219955444
9,pushups,23,0.689525842666626,0.39150622487068176,-0.09212484210729599
9,pushups,24,0.6478679180145264,0.4072834253311157,0.0918622612953186
9,pushups,25,0.7935802340507507,0.5140883922576904,0.09936624765396118
9,pushups,26,0.7575023770332336,0.49976950883865356,0.2759818434715271
9,pushups,27,0.9116545915603638,0.572036623954773,0.2805669605731964
9,pushups,28,0.8448432683944702,0.5200903415679932,0.4783876836299896
9,pushups,29,0.9374297857284546,0.5649741888046265,0.29436805844306946
9,pushups,30,0.8678834438323975,0.5082424283027649,0.5012208223342896
9,pushups,31,0.8941142559051514,0.68735671043396,0.2389073371887207
9,pushups,32,0.848054826259613,0.6473190188407898,0.49276286363601685
10,pushups,0,0.3778993487358093,0.4036567211151123,-0.2872938811779022
10,pushups,1,0.36577197909355164,0.378741979598999,-0.3152989149093628
10,pushups,2,0.3669065237045288,0.3728503882884979,-0.3153294026851654
10,pushups,3,0.3680570423603058,0.3666379749774933,-0.31539541482925415
10,pushups,4,0.36311230063438416,0.381149023771286,-0.27897948026657104
10,pushups,5,0.3622738718986511,0.37694764137268066,-0.2791103422641754
10,pushups,6,0.36129364371299744,0.37184038758277893,-0.2792297899723053
10,pushups,7,0.3822228014469147,0.3211670219898224,-0.36662381887435913
10,pushups,8,0.3737478256225586,0.3267396092414856,-0.20628371834754944
10,pushups,9,0.3962956368923187,0.38471904397010803,-0.2991461157798767
10,pushups,10,0.39364227652549744,0.38963717222213745,-0.2521878778934479
10,pushups,11,0.49589914083480835,0.310004323720932,-0.3940243124961853
10,pushups,12,0.43212535977363586,0.32431498169898987,-0.085657998919487
10,pushups,13,0.538558304309845,0.5668451189994812,-0.41439884901046753
10,pushups,14,0.4449583888053894,0.5201326012611389,0.002063177525997162
10,pushups,15,0.5318196415901184,0.8025010824203491,-0.4268333613872528
10,pushups,16,0.430163711309433,0.7324044704437256,-0.037356458604335785
10,pushups,17,0.5130833387374878,0.8344634175300598,-0.48742273449897766
10,pushups,18,0.40429991483688354,0.7579357624053955,-0.047287266701459885
10,pushups,19,0.5004056692123413,0.8278711438179016,-0.47478681802749634
10,pushups,20,0.4099791347980499,0.7627384066581726,-0.09866958111524582
10,pushups,21,0.5061047077178955,0.816864550113678,-0.42491379380226135
10,pushups,22,0.42256423830986023,0.758868396282196,-0.06076919659972191
10,pushups,23,0.6892490386962891,0.39331763982772827,-0.09181132912635803
10,pushups,24,0.647864818572998,0.41037964820861816,0.09156034886837006
10,pushups,25,0.7935816049575806,0.5140990614891052,0.09528660774230957
10,pushups,26,0.75755375623703,0.5009832978248596,0.2765204906463623
10,pushups,27,0.9125657081604004,0.5710080862045288,0.2749205231666565
10,pushups,28,0.8454599976539612,0.5200506448745728,0.4803321957588196
10,pushups,29,0.938662052154541,0.5640825033187866,0.2886151373386383
10,pushups,30,0.8680679798126221,0.5082359910011292,0.5034770965576172
10,pushups,31,0.8952557444572449,0.6870337724685669,0.2336542159318924
10,pushups,32,0.8480879664421082,0.6474562287330627,0.49749380350112915
11,pushups,0,0.37630322575569153,0.4052296578884125,-0.2892342209815979
11,pushups,1,0.36421528458595276,0.37977585196495056,-0.3177110254764557
11,pushups,2,0.3654547929763794,0.37390536069869995,-0.3177453577518463
11,pushups,3,0.3667174279689789,0.3676185607910156,-0.3178151547908783
11,pushups,4,0.3614952564239502,0.38218823075294495,-0.28066641092300415
11,pushups,5,0.3607040047645569,0.37798911333084106,-0.28079795837402344
11,pushups,6,0.35977399349212646,0.37284526228904724,-0.28091999888420105
11,pushups,7,0.3814656436443329,0.32210269570350647,-0.3704529106616974
11,pushups,8,0.37274986505508423,0.3273739218711853,-0.20715808868408203
11,pushups,9,0.39495834708213806,0.3857263922691345,-0.3015943467617035
11,pushups,10,0.39237889647483826,0.3910939693450928,-0.25378021597862244
11,pushups,11,0.49594491720199585,0.3102284073829651,-0.39863136410713196
11,pushups,12,0.4316147267818451,0.32740938663482666,-0.0846286490559578
11,pushups,13,0.5410866737365723,0.5663802623748779,-0.41909554600715637
11,pushups,14,0.4463598430156708,0.5202136635780334,0.008139584213495255
11,pushups,15,0.5318983793258667,0.8022599816322327,-0.4328981935977936
11,pushups,16,0.43105924129486084,0.7318093180656433,-0.030680758878588676
11,pushups,17,0.5130739212036133,0.8343343138694763,-0.49408456683158875
11,pushups,18,0.4048967659473419,0.7576053738594055,-0.04042404517531395
11,pushups,19,0.500401496887207,0.8276848793029785,-0.48180046677589417
11,pushups,20,0.4108503758907318,0.7626299858093262,-0.0918864831328392
11,pushups,21,0.506100594997406,0.8166875839233398,-0.430983304977417
11,pushups,22,0.4234224557876587,0.7587499022483826,-0.05416027829051018
11,pushups,23,0.6889826059341431,0.39746060967445374,-0.09193719178438187
11,pushups,24,0.6478039622306824,0.4159999489784241,0.09169237315654755
11,pushups,25,0.7940046787261963,0.5141096115112305,0.09345786273479462
11,pushups,26,0.7575676441192627,0.5043132901191711,0.27762308716773987
11,pushups,27,0.9139309525489807,0.5699286460876465,0.27494269609451294
11,pushups,28,0.846170961856842,0.5200366377830505,0.4837286174297333
